cleaned_tweet,label
ለአሻሚነት ያቀረብካቸውን ጥያቄዎችንም ቢሆን ለሶስቱም የሚሆን ጥሩ መልስ,1
ለምሳሌ የሁሉ ስህተት የኹሉ ትክክለኛ አፃፃፍ,0
ቢያንስ መናገር ይችላሉ ልያታይ ክልመ ፍሀሾማ አሁን የፍርሀት ጊዜ አይደለም ይዴይሜ ይዴይሜ,0
ምን ለማለት ፈልገህ የምንፈራው የሳውዲ አይነት በሀጉራችን ሽብርተኝነትን አክራሪዎችን የሚደግፉ ምንግስታትን እንጂ ዲሞክራሲያዊ ሀገራትን አይደለም,0
የኢትዮጵያ ልማት ባንክ የተበላሹና ለመክፈል አጠራጣሪ ብድሮች ላይ እያደረገ ባለው ክትትልና ቁጥጥር ውጤት እያሳየ የበለጠ ጠንክሮ መስራት እንዳለበት ተጠቆመ,1
ለወደቁት ምርኩዝለደከሙት ብርታት መሆን ከቻልክ አሸናፊ ነህአሸናፊነት አንደኛ መውጣት አይደለምአሸናፊነት ሰው መሆን ሰው ስትሆን ሁሌም አሸናፊ ነህ,1
ወይ አልጠቆርን ወይ አልቀላን ምን እንደሚሻለን,0
የዘመኑ ኢትዮጵያዊነት ፌደራላዊነት አቀንቃኞች ድሮ መለስ ዜናዊ ትምክህተኛ ና ጥገኛ ካላቸው የሚለዩት በምንድን,0
ብልፅግና ፓርቲ አዲስ ፓርቲ እንጂ የኢህአዴግ ውህድ አይደለም ኦቦ በቀለ ገርባ ለ ኦ ኤም ኤን የሰጡት አስተያየት,0
ኛ የጴጥሮስ መልእክት peter ዳግመኛ የተወለዳችሁት ከሚጠፋ ዘር አይደለም በህያውና ለዘላለም በሚኖር በእግዚአብሄር ቃል ከማይጠፋ ዘር እንጂ,1
አቤቱ አምላኬ ሆይ እንደሰው የማያስቡትን እንደሰው እንዲያስቡ አድርጋቸው,1
መቶ ቀናት እንኳን የመፍትሄ ሀሳብ ለማቅረብ ይቅርና ችግሮቹን ራሱ ለመለየት ይበቃ ይሆን ከህዝቡ ጋር መተዋወቅና ችግሩን ማዳመጥ ራሱ ጊዜ ይወስዳል,1
እብድ,0
አይ የአእምሮ ድህነት,0
አዎ ገብያ የዘጋው,0
ላንተ ሰው ማለት እንዴት ባክህ እንዳንተ ያሉ ናቸው አሁን ያስቸገሩት ጥልዝ,0
እንኳእ ናብ አክሱም ፅዬን ህዳር ፅዬን ብሰላም አብፀሀና ናይ አዴና ቕድስቲ ድንግል ማርያም ፀሎትን በረከትን ምሳና ይኹንአሜን,1
አዎ እነሱም በነካ እጃቸው የዘረፉትን የህዝብ ንብረቶች ለኢትዮጵያ ህዝብ ይመልሱ,0
ምቀኛ አይጥፋ እውነት,0
ውድ ኦስማን የቴሌኮም አገልግሎት ወርሀዊ ሂሳብ መክፈያ አማራጮች በሁሉም የሀገራችን ክፍሎች ለአገልግሎት የቀረበ በቀዳሚነት የሚመርጡትን የመክፈያ አማራጭ በመጠቀም መክፈል ይችላሉ እናመሰግናለን,1
በጣም ገራሚ ከምስራቅ የመጡ ሰብአሰገል በትክክል ጥቁር አፍሪካውያን ኢትዮጵያውያን የአክሱሟ ንግስተሳባና አጃቢዎቿ ናቸው❤,1
ከላይ ያነሳሀቸው በሙሉ ልክ ሆነው ሳለ ሲራክ ያነሳውም በእርግጥ ወሳኝ ነገር በድህነት እየማቀቀ ያለው ገበሬ መሬቱን ህይወቱን ሊቀይር በማይችል ገንዘብ ለባለሀብት ሸጦ መልሶ ለባለሀብቱ ጭሰኛ ላለመሆኑ ምን ዋስትና ይኖራል,1
ለኛ በቂ ውሀ ሳናገኝ ለጠላት አረብ የምናጠጣበት ጎዳይ ሊቆም ይገባል የምንጠጣው አተን ሰውነታችን የምንጣጠብበት ውሀ አተን እየገማን እየኖርን በኛ ውሀ አረቦች በቀን ከ ግዜ በላይ ይታጠቡበታል ተትረፍርፏቸው የአባይ ልጅ ውሀ ጠማው,0
ቢኒ ደንበኝነቴን ለማፅናት ቃል ገብቼ አንተስ,1
እንደኔ እምነት እያለ ራሱን ድንጋይ ላይ እንደተከመረ አር አዎ የአረኛ አይነምድር ከቁመናው በላይ አድርጎ ለሀጩን ሊቀባን የሚሞክረው ይህ አጋሰስ የማን ይሉታል እባካችሁ በመጀመርያ የአመሳዮች የአድርባዮችና የሆድ አደሮች የጢም,0
ወዳጄ በኢትዮጲያዊነቱ የማይደራደርና በብዙሀኑ ካርድ የሚመረጥ ህዝባዊ መሪ ሲኖረን ያልካት ነገር በሙሉ ትተገበራለች የህልውና ጉዳይ ስለሆነ ስለአጎብዳጆች አትጨነቅ መጡ ቀሩ አይጠቅሙህም,1
ለመላው የእስልምና ተከታዮች በሙሉ የዛሬው ጁምአ ሰላማዊ ፍቅርና መስጠት የተሞላበት እንዲሆን ተመኘን,1
የኔ ፅኑቃልፁ እንኳን ተወለድሽልን,1
የውብዳርዬ እንኳን እግዜር አተረፈሽ የኔ ቆንጆ,1
አይሰለቻችሁም ግን ዲሞክራሲ ዲሞክራሲ እያሉ ሰው አገር ማልቀስ ለዛውም የፊረንጅ አገር ሆናችሁ ገንዘባቸውን እየበላችሁ ጥገኛ ሆኖ መለመን የውንድ ስራ መሰላችሁ እነ ኢሳያስ እኮ በ አመታቸው የወንድ ስራ ይሰሩ የነበሩ አታሳፍሩን,0
የኢዜማን ቴሌግራም ቻናል እከታተላለሁ በፖሊሲ በደንብ የተዘጋጀ በእውቀት ላይ የተመሰረተ የሀገሪቷ ችግር በስሜት በመነዳት እንደማይፈታም ገብቷቸው ሊያሳዩን እየሞከሩ ሁሉም አማራጩ…,0
በዚህ ቪዲዮ ዘና እንደምትሉ አምናለሁ መልካም የስራ ሳምንት ይሁንላችሁ,1
በድንገተኛ ህመም ሆስፒታል የተወሰዱ መምህራንና ተማሪዎች ጉዳይ እየተመረመረ,1
መሰሪው ሀይለስላሴ ወደ ወሎ ድርቅ ተፈጥሯል ብለውት መጣ የት እንደተገኘ የማይታወቅ ቄጠማ አስጎዘጎዘአገሩ ለም ድርቅ የለም አስባለከመጣሁ አይቀር ብሎ አንዳንድ ዳቦ በነፍስወከፍ ሰጦ ሄዴ እሾህ,0
የኦሮሞ ህዝብ ከሌሎች ብሄር ብሄረሰቦችና ህዝቦች ጋር ተከባብሮ እራሱን በራሱ ከማስተዳደርና የመልካም አስተዳደር ችግር ተፈቶለት ከመልማት ውጭ ኦዲፒ ብቻውን የሚመልስለት ምን ጥያቄ ነበረው,0
ደሙን አፍሶ አጥንቱን ከስክሶ የገነባትና ከብት አየነዳ ድንገት ያረፈባት ብትፈርስ እኩል አይሰማውም ዳመነ በላይነህ,0
ይሄንን የናገረው እኮ አማራ አይደለም ታምራት ነገራ ቶላ ይባላል,0
ኢትዮጃዝ ከተፈጠረ አመት ሞላው❤️ ጋሽ ሙላቱን የምታውቁ የእርስዎ ሙዚቃ ቀልቧን ለመሰብሰብና ለማንበብ እጅጉን የሚረዳት አንዲት ግለሰብ ለኛ አመቱም ለገና በአልም እንኳን አደረስዎት ለእኔ ሲሉ እንኳን የሞዘቁ ብላዎታለች በሉልኝ እስቲ,1
እንዲህ እንግዳ እንደሚያከብሩ አብረዋቸው የሚኖሩትን ሙስሊሞች ቢያከብሩ ጥሩ,1
በክልሎች ግንኙነት ላይ ያተኮረ ረቂቅ አዋጅ ላይ ለመወያየት የህዝብ ተወካዮች ምክር ቤት የህግ ፍትህና ዴሞክራሲ ጉዳዮች ቋሚ ኮሚቴ ጥሪ ቢያቀርብም የአንድም ክልል ተወካይ አልተገኘም via ኢፕድ,0
ወይ ጉድ አውቆ አብድ ባክህ,0
እኮ መተሳሰብ ያነበረን መረዳዳት ያጀገነን ልዩነት ያልለያዬን ፍቅር ያሻገረን በውብ ቀለም የተቀለምን ኢትዮጵያውያን ነን❤,1
gebissa odda የመሸታ ቤት ብልግናህን twitter ላይ ይዘህ መቅረብ የለብህም ስለትራፊክ ሲነሳ ከነፍጠኛው ጋር ምን አያያዘው አስር ጊዜ ነፍጠኛ የሚል ሰው ንፍጣም የሆነ ሰው የደንቆሮ ለቅሶ አደረከው ከጊዜው ጋር ዘምን አትጃጃል,0
የኢራን መንግስት በቀል ምን አልበት በስህተት የተመታው አዉሮፕላን እንዳይሆን ➜የተፈጠረው ህዝባዊ ቁጣ የሚቀለብስበት መንገድም matter ያደርጋል በፋርስ ይህን ልል ወደድኩ ➜ ይሄዉላችሁ ሁሌም ጠላቶቻችሁ ሁሉን ነገርና against you ይወረዉሩታል,0
የጥዋት እሳቤ ለውብ ቀን ❤ ፈገግታ በጣም ፍቱን ከሆኑ የውበት መድሀኒቶች አንዱ መልካም ስራን ለመስራት ከምትችልባቸው መንገዶች አንዱ ፈገግታ ማሳየት ሲሆን ይህ ደግሞ ከአቅምህ በላይ የሆነ ነገር አይደለም ሌሎች,1
በነገራችን ላይ ኢትዮጲያ ትሪሊዮን ብር ብድር አለባት ህዝቡ ግን ሲታይ ያበደረ እንጂ የተበደረ አይመስልም,0
በኢትዮጵያ በህዝቧ ላይገና ያልተቋጨ መከራ አለ የዶክተር አቢይ ብልፅግና የሰሜን ኢትዮጵያ ፖለቲከኞችን ርስ በርስ ካና ከሰ ብኋላ ኢትዮጵያውያንን ለማሸማቀቅ ኢትዮጵያን ቀጥቅጦ ለመግ…,0
wow ድል ለዲሞክራሲ ድል ለኢትዮጵያዊነት ❤,1
አንተኮ ጨዋ ጨዋ ያሳደገህ መሪ ነህ ለምንጊዜውም ተባረከ,1
የእኔ የአሁኑም ሆነ ቀጣዩ ምርጫዬ አብይና ብልፅግና ብቻ የእናንተስ ❤ጥሌዘመቂ,1
የሳይንስና ከፍተኛ ትምህርት ሚኒስቴር የስድስት ወራት አፈፃፀም,1
በትክክል ዎናውን የተፈጥሮ ህግ ሳያሞላ ስለ ሌላ ህግ ይቀባጥራል እንዴ,0
መወደድ ሲያንስህ ማ ላይ ምን መሰራት እንዳለበት የገባህ ብቻ ነህ ለተማሪዎች የምታደረገውን እገዛ የሚደነቅ,1
የሌባ ደረቅ,0
ኬር ይሁን ሀገረኛ❤ ❤ ሰላም ይሁን ሀገራችን,1
ቀላል የሚመስሉ የተለመዱ ጉዳታቸውን ያልተረዳናቸው ነገር ግን በማድረጋችን ጥቂቶች የሚሰሩትን ከባድ ክፉ ስራ ያሚያመጡ እራሳቸውም አየጎዱን ያሉ በሁለተናችን ሂወታችን ምሳሌ ስድብ ስርቆት ውሸት ወዘተ ከቀላሎች እንቆጠብ ከባዱ ይጠፋል,1
ethiopia ሰላምና ደህንነት ከሌለ ብልፅግና አይታሰብም ካለ ሴቶች ሰላም የለም ካለ ሰላም ደህንነት የለም የሰላምና የደህንነት ቁርኝት ለብልፅግና መሰረት,1
የአለም ካቶሊኮች መሪ ተሳስቼለሁ ይቅርታ አርጉልኝ አሉ ላፍሪካ መሪ መሳሳት ሰዉ መሆን ማረምም ሰዉ መሆን ማለታቸው,1
እስክንድር የአገሩን ልጆች ሞትና ደም መፋሰስ ‹ፅድቅ› ‹እኩይ› እያለ በደረጃ የሚያስቀምጥ ጥፋታቸውን የዠግና የአሸባሪ የሚያደርግ ዱኩማን ሆኖልን ብቅ አለ» —— እስክንድርነጋ ጥላቻ የሙስሊምጥላቻ የኦሮሞጥላቻ ባልደራስ,0
ኢትዮጲያ በአውሮፖውያን ቅኝ ግዛት ያልተገዛች ብቸኛዋ የጥቁሮች ኩራት የሆነች ሀገር ናት,1
ለ አቅመ ደካማ የአዲስ አበባ ከተማ ነዋሪዎች የተገነቡ ቤቶችን የአስተዳደሩ ምከንቲባ ዛሬ ለነዋሪዎቹ አስረከቡ,1
የራይድ አሽከርካሪዎች ታንቀው መኪኖቻቸውን እንደተዘረፉ ለኢቶዮ አውቶሞቲቭ ገለፁ,0
huhናቸው ብሎ ያስባልን ደመቀ መኮንን አስቦ ያውቃል እንዴ ለመሆኑ,0
ወላሂ አንተን ቅር ከሚልህ ባለ መቶ ካርድ ቃል እገባለሁ እባክዎትን ቁጥሩዎን በ dm ይላኩልን,0
ቃልሲ ንሰብአዊ ሀርነት ህዝቢ ኤርትራ ያኢ ብእቋቑሆን ሀሩጭን ጠጠው ክብል ንህቡብ ተቓላሳይ አማኑኤል ኢያሱ ብብፅባፅ እንቋቑሆን ሀሩጭን ዝለኸይዎ ሰባት እዚኦም ዮም ይሰነድ ዴሞክራሲያዊት ኤርትራ ፍርዲ ከተእርፈሎም ያ amanuel briefed,0
ይህንበእስልምና የቀን አቆጣጠር መሰረት ሀገሪቱ ሺህ ኛ አመት ላይ ትገኛለች,1
ህውሀት ከነጁዋር ጋር ከተቀላቀሉ ስልጣን ላይ ከወጡ ሁሉንም የብልፅግና ሰዎችን በየእስር ቤት የሚስቀምጡትና የሚገድሉት ብልፅግና ንቃ ሳትበላ ብላ የምልክ እነዚህን እየለቀምክ ካላስወገድክ ሰበቡ ለራስክ ምክሬን ስማ,0
⃣realtime photography አቢሲኒያውያን ጨለንቆ ላይ በመቶዎች የሚቆጠሩ ሙስሊሞችን ከጨፈጨፉ በሗላ ለሽንፈታቸው ቋሚ ማስታወሻ እንዲሆን የትውልዱን ሞራል እንዲሰበር በሀረር ከተማ በትልቅነት ሁለተኛ ደረጃ ላይ የነበረውን የሸይኽ ባዚኽ መስጂድን,0
እንዳንተ አይነት የተስፋፊነት አቀንቃኝ ከኢዜማ ጋር መሳፈጥ ምን ይጠቅምሀል ከብሄረተኞችም ተጣልተህ ከኢዜማም ተጣልተህ take a chill pill bru,0
የአማራ ክልል መንግስር ድሮም ትቶናል የገረመኝ ግን ያ ፉኖ ነኝ እያለ ጎንደር ከተማ ላይ ጥይት ሲተኩስ የሚውለው ለምን አርማጭሆ ወረድ አይልም ጉራ ብቻ,0
ታይቶ የማይጠገብ ከልብ የሚፈነጭ ደስታ ሲያሳዩት ማማሩ ሳቅና ፈገግታ,1
የወንድ ቆንጆም ምርጥ ስራ ውሸታምን ጊዜ ወስደህ ስማው የሰቀላት እኮ የመጀመሪያ አልበሟ ገበያ ላይ አዲስና ምርጥ ሳውንድ ይዞ መምጣቱ ነውበዚህ ተስማምተናል አውርደን ለመዘርጠጥከወይሶ ጋር ለማወዳደር ቀጣይ አልበሟን ብንጠብቅስ,1
እግዚኦ የአባቶቼ አምላክ ቸርነትህ ይብዛልን,1
“የሚጠብቀኝ የኢትዮጵያ እናቶች ፀሎት ነው” ስለን አልነበረም እንዴ,1
አንተም ከሰው ተቆጥርህ ምድረ ታጣብባለህ ዲያቢሎስ ምን ይመስላል ሴይጣናም 🤮🤮🤮,0
ፆም እኮ አይደለም ችግሩ በፆም ወቅት እንዲህ እንቁልልጬ እሚል ሰው ሲኖር እሚከብደው,0
አቶ ወርቁ አይተነው ቃል የገቡትን የአምስት ሚሊዮን ብር ገቢ ማድረጋቸውን የድጋፍ አሰባሳቢ ኮሚቴው አስታወቀ,1
የያ ትውልድ ታሪክ ህያው,1
በሀሳብ መለያየት እኮ ቀሽት የተለየ ሀሳብ ያለውን ከዘጉ ምኑን ተወያዩት እኔና ያልተቦላለክነው ስለምንግባባ መቼ ሆነ ስለምንከባበር መስሎኝ,1
የአበበ ተካ ዘፈን ሲዘፍን ደስ ብሎኝ ላዳምጠው የምችለው ሰው ዳዊት ፅጌ ባላገሩ አይዶል ለምንድን አጨመላልቀው መዝፈናቸው ሳያንስ ደህና ነገር በየመንገዱ በሞንታርቦ እያስጮሁ ህመማችንን የሚያባብሱት,0
rip tplf and rip eprdf ወያኔ እነዚህን ጨቃኝ ስሞች ተገላገልን ከዚህ በሆላ በተግባርም ሰው ሆናችሁ እንደምታሳዩን ተስፋ እናደርጋለን ጠሚ አቢይ,1
የኢትዮጵያ ጠቅላይ ሚኒስትር ሰላም በሌለበት ሰላም አውርጂለው በማለተቸው ሲከሰሱ ከነሱ በታች ላሉ የወጣ ከታች አለ,0
የእምነት ቦታዎች አይባልም ወዳጄ የሙሰሊም መሰጅዶችን ብቻ አንድደው ሲጨፍሩበት የነበረው የእምነት ቦታ ብለህ የሁሉም አታሰመሰለው እውነት ለምን ይተናነቃችኋል ግን,0
በደህና ጊዜ አውቄያለሁ ለሚመጣውም በተጠንቀቅ ላይ ነኝ,1
ሰው ሆኖ እንደሰው ለመኖር ለሚፈልግ የትኛውም ሰው የሚስማማ ምርጥ ሀሳብባባት የተተከለ ችግኝ አድጎ ለልጆቻችን ፍሬ ይሰጣል መብል ይሆናል ጥላ ማረፍያ ይሆናል ለምታሳፍረን ሳይሆን ለምታሳርፈን ሀገራችን ግንባታ ለእውነት በእውነት እንቁም,1
